Preapproval request approved but not accepted,858,1
Loan originated,9426,3
Loan purchased by the institution,0302,2891
Application withdrawn by applicant,9366,8
Application withdrawn by applicant,2714,2
Loan originated,669,125
Application approved but not accepted,1409,12
Loan purchased by the institution,664,6
Application approved but not accepted,768,13
Application withdrawn by applicant,050,2
Application approved but not accepted,585,10
Application withdrawn by applicant,7100,1
Application denied by financial institution,4306,1
Application withdrawn by applicant,1552,3
Loan originated,7748,1
File closed for incompleteness,2276,2
Preapproval request approved but not accepted,5654,1
Loan originated,463,340
Loan originated,0000125,37
File closed for incompleteness,0392,323
Application denied by financial institution,0641,300
Application denied by financial institution,4482,1
File closed for incompleteness,3933,1
Application denied by financial institution,4100,6
File closed for incompleteness,748,3
Loan originated,4051,1
Application denied by financial institution,059,1
File closed for incompleteness,0000034,1
File closed for incompleteness,61,2512
Application approved but not accepted,2130,5
Application withdrawn by applicant,5628,2
File closed for incompleteness,1768,1
Application denied by financial institution,2422,9
Application withdrawn by applicant,2817,2
File closed for incompleteness,2070,2
Application denied by financial institution,1774,7
Loan purchased by the institution,8817,1
Application denied by financial institution,965,14
File closed for incompleteness,3240,1
Application denied by financial institution,657,14
Application denied by financial institution,1695,1
Application approved but not accepted,1585,9
Application denied by financial institution,6160,1
Loan purchased by the institution,2568,4
Application withdrawn by applicant,1860,86
Application denied by financial institution,1519,2
Loan purchased by the institution,4349,2
Loan originated,3804,15
Loan originated,1117,355
Loan purchased by the institution,0787,89
File closed for incompleteness,350,391
Loan originated,5864,3
Loan originated,468,488
Application approved but not accepted,4920,1
Loan originated,1446,17
Loan originated,4257,1
Preapproval request approved but not accepted,1813,2
Application denied by financial institution,1210,7
Loan originated,1343,11
Loan originated,0263,25477
Loan originated,1499,133
File closed for incompleteness,0113,13922
Preapproval request denied by financial institution,3508,1
Application withdrawn by applicant,1963,7
Application approved but not accepted,1688,8
Loan originated,85,45912
File closed for incompleteness,453,23
Application withdrawn by applicant,779,5
File closed for incompleteness,2173,2
Loan originated,2579,3
Application denied by financial institution,1416,4
Application approved but not accepted,2439,5
Loan purchased by the institution,3113,3
Application denied by financial institution,1877,14
Application approved but not accepted,3263,2
Application withdrawn by applicant,256,534
Preapproval request approved but not accepted,19,60
Loan purchased by the institution,8087,1
Application denied by financial institution,7920,3
Application approved but not accepted,1203,24
Preapproval request denied by financial institution,580,1
Loan originated,360,1792
Application approved but not accepted,409,18
Application withdrawn by applicant,573,22
Preapproval request denied by financial institution,147,105
Loan originated,6997,1
Application denied by financial institution,3452,6
Application withdrawn by applicant,1057,46
Preapproval request denied by financial institution,62,1116
File closed for incompleteness,0598,66
Loan originated,6512,1
Application denied by financial institution,4585,2
Application approved but not accepted,1582,1
Application approved but not accepted,203,269
Loan purchased by the institution,2362,1
Loan originated,365,1197
Application withdrawn by applicant,2406,1
Loan originated,1240,28
Application withdrawn by applicant,1655,1
Preapproval request approved but not accepted,1916,3
Application withdrawn by applicant,1758,1
Loan originated,0469,3582
Application approved but not accepted,1303,1
Preapproval request denied by financial institution,6,99
Application approved but not accepted,1509,1
File closed for incompleteness,659,6
Loan purchased by the institution,32,4672
Application approved but not accepted,9718,2
Application approved but not accepted,1482,15
Application approved but not accepted,0555,228
File closed for incompleteness,4860,2
File closed for incompleteness,0010,3346
Preapproval request approved but not accepted,92,204
Loan originated,0366,8513
Application withdrawn by applicant,676,19
Loan purchased by the institution,1538,14
Application denied by financial institution,3555,3
Application withdrawn by applicant,4671,1
Preapproval request approved but not accepted,1289,1
Loan originated,4937,2
Loan originated,1190,283
Loan originated,1014,453
Application withdrawn by applicant,78,8487
Loan originated,3124,1
Preapproval request denied by financial institution,1521,1
Loan originated,1062,35
Loan originated,2951,27
Application denied by financial institution,2526,6
Application denied by financial institution,4689,2
Loan originated,366,985
Application approved but not accepted,1689,9
Application approved but not accepted,96,2797
Loan originated,3805,7
Application withdrawn by applicant,2891,2
Application approved but not accepted,5148,1
Preapproval request approved but not accepted,1814,1
File closed for incompleteness,2174,2
Application approved but not accepted,1483,10
Application approved but not accepted,128,1064
Application approved but not accepted,1101,17
Application denied by financial institution,1238,4
Application withdrawn by applicant,2612,4
Loan originated,3702,6
Loan originated,1191,253
Application denied by financial institution,3350,6
Application approved but not accepted,1125,4
Application withdrawn by applicant,0028,74198
Application withdrawn by applicant,2125,2
Preapproval request approved but not accepted,1211,1
Loan originated,2822,1
Preapproval request denied by financial institution,0771,2
Loan originated,8676,3
Application withdrawn by applicant,116,3486
Loan originated,0000023,26
Application denied by financial institution,1672,16
Loan originated,4732,6
Preapproval request approved but not accepted,1711,1
Loan originated,2148,52
File closed for incompleteness,0393,240
Application withdrawn by applicant,292,258
Application denied by financial institution,863,5
Preapproval request denied by financial institution,123,240
